name,points,challenge
key,1743,"{'challenge_name': ['DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Skip Skip Skip 1', 'Cipher Brothers'], 'challenge_category': ['misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'rev', 'crypto'], 'challenge_points': ['96', '133', '106', '102', '138', '165', '182', '148', '203', '226', '244']}"
B0NG0R3,1731,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'MSD', 'Skip Skip Skip 1', 'Cipher Brothers', 'canvasbox'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'crypto', 'rev', 'crypto', 'web'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '148', '226', '244', '279']}"
BunkyoWesterns,1728,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Fault Tolerance'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'misc'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '361']}"
wanya,1669,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'Skip Skip Skip 1', 'canvasbox'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'rev', 'web'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '226', '279']}"
Team Enu,1630,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'Skip Skip Skip 1', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'rev', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '226', '240']}"
Cyber Dark Inferno,1630,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'Skip Skip Skip 1', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'rev', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '226', '240']}"
spookies,1630,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'Skip Skip Skip 1', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'rev', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '226', '240']}"
PLUS,1611,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Cipher Brothers'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'crypto'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '244']}"
onA1aCarte,1607,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '240']}"
なかよしCTF部,1593,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Skip Skip Skip 1'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'rev'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '226']}"
yokozuna57,1593,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Skip Skip Skip 1'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'rev'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '226']}"
without_std1n,1593,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'trunc', 'Skip Skip Skip 1'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'crypto', 'rev'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '203', '226']}"
PowerShell,1482,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'Skip Skip Skip 1', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'rev', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '226', '240']}"
Hachiko,1428,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'Stdio Studio', 'MSD', 'trunc', 'Skip Skip Skip 1'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'pwn', 'crypto', 'crypto', 'rev'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '182', '148', '203', '226']}"
UniverSea,1404,"{'challenge_name': ['Welcome', 'DiNo.1', 'Baby MSD', 'Length Calculator', 'rev rev rev', 'Warmdown', 'rot rot rot', 'Stdio Studio', 'MSD', 'Gotcha-Go'], 'challenge_category': ['sanity check', 'misc', 'crypto', 'pwn', 'warmup', 'web', 'rev', 'pwn', 'crypto', 'pwn'], 'challenge_points': ['94', '96', '133', '106', '102', '138', '165', '182', '148', '240']}"
