name,points,challenge
TeamC8,213,"{'challenge_name': ['Lost Transmission', 'CryptoMix Madness', 'Sanity Check', 'Cipher Maze'], 'challenge_category': ['General', 'General', 'Discord', 'Reverse Engineering'], 'challenge_points': ['73', '40', '10', '90'], 'solve_time': ['2025-03-23T06:22:02.402456Z', '2025-03-23T06:07:12.299790Z', '2025-03-23T05:35:54.285373Z', '2025-03-23T05:33:55.120740Z']}"
Table2,173,"{'challenge_name': ['Lost Transmission', 'CryptoMix Madness', 'Silent Override'], 'challenge_category': ['General', 'General', 'Web Exploitation'], 'challenge_points': ['73', '40', '60'], 'solve_time': ['2025-03-22T16:38:11.100627Z', '2025-03-22T16:33:56.861860Z', '2025-03-22T16:06:37.611959Z']}"
TrainingMug,143,"{'challenge_name': ['Sanity Check', 'Lost Transmission', 'Silent Override'], 'challenge_category': ['Discord', 'General', 'Web Exploitation'], 'challenge_points': ['10', '73', '60'], 'solve_time': ['2025-03-22T09:12:13.243905Z', '2025-03-22T06:59:48.481283Z', '2025-03-22T06:50:11.834101Z']}"
THE CALIDOS,143,"{'challenge_name': ['Lost Transmission', 'Sanity Check', 'Silent Override'], 'challenge_category': ['General', 'Discord', 'Web Exploitation'], 'challenge_points': ['73', '10', '60'], 'solve_time': ['2025-03-22T15:31:28.389249Z', '2025-03-22T07:46:25.283272Z', '2025-03-22T07:16:05.844896Z']}"
0xdk,123,"{'challenge_name': ['CryptoMix Madness', 'Sanity Check', 'Lost Transmission'], 'challenge_category': ['General', 'Discord', 'General'], 'challenge_points': ['40', '10', '73'], 'solve_time': ['2025-03-22T08:33:38.673548Z', '2025-03-22T07:52:49.775016Z', '2025-03-22T06:54:59.683954Z']}"
R4nd0m B00l5h33t5 G0,123,"{'challenge_name': ['Lost Transmission', 'CryptoMix Madness', 'Sanity Check'], 'challenge_category': ['General', 'General', 'Discord'], 'challenge_points': ['73', '40', '10'], 'solve_time': ['2025-03-22T09:59:19.666346Z', '2025-03-22T09:38:59.158897Z', '2025-03-22T09:34:47.714895Z']}"
Bits & Pieces,123,"{'challenge_name': ['Lost Transmission', 'CryptoMix Madness', 'Sanity Check'], 'challenge_category': ['General', 'General', 'Discord'], 'challenge_points': ['73', '40', '10'], 'solve_time': ['2025-03-22T10:19:04.267071Z', '2025-03-22T09:51:51.662580Z', '2025-03-22T09:46:10.609856Z']}"
ctfrrteam,123,"{'challenge_name': ['Lost Transmission', 'CryptoMix Madness', 'Sanity Check'], 'challenge_category': ['General', 'General', 'Discord'], 'challenge_points': ['73', '40', '10'], 'solve_time': ['2025-03-22T10:58:06.404398Z', '2025-03-22T09:02:08.934014Z', '2025-03-22T08:35:33.354382Z']}"
Orthos,123,"{'challenge_name': ['Lost Transmission', 'Sanity Check', 'CryptoMix Madness'], 'challenge_category': ['General', 'Discord', 'General'], 'challenge_points': ['73', '10', '40'], 'solve_time': ['2025-03-23T03:50:44.084054Z', '2025-03-22T13:44:06.386920Z', '2025-03-22T12:52:01.730714Z']}"
KB4B3T,123,"{'challenge_name': ['Lost Transmission', 'CryptoMix Madness', 'Sanity Check'], 'challenge_category': ['General', 'General', 'Discord'], 'challenge_points': ['73', '40', '10'], 'solve_time': ['2025-03-23T04:03:39.600066Z', '2025-03-22T22:02:28.961745Z', '2025-03-22T15:31:12.395250Z']}"
Alexius,118,"{'challenge_name': ['Crypt0n1um Vault', 'CryptoMix Madness'], 'challenge_category': ['Cryptography', 'General'], 'challenge_points': ['78', '40'], 'solve_time': ['2025-03-22T08:43:42.650017Z', '2025-03-22T08:23:42.406657Z']}"
