name,points,challenge
Kasper and friends,2001,"{'challenge_name': ['goose-intern-portal', 'works-modulo-security', 'server-side-rendering', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '500', '500', '1'], 'solve_time': ['2025-03-16T11:14:09.843054Z', '2025-03-16T11:03:45.567774Z', '2025-03-15T21:37:09.051716Z', '2025-03-15T19:09:07.624771Z', '2025-03-15T19:00:38.411537Z']}"
Sea~,2001,"{'challenge_name': ['works-modulo-security', 'goose-intern-portal', 'server-side-rendering', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '500', '500', '1'], 'solve_time': ['2025-03-16T15:13:30.870995Z', '2025-03-16T14:26:15.148610Z', '2025-03-16T14:16:38.761100Z', '2025-03-16T06:16:44.484905Z', '2025-03-16T06:15:30.358826Z']}"
3HLD,2001,"{'challenge_name': ['works-modulo-security', 'goose-intern-portal', 'server-side-rendering', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '500', '500', '1'], 'solve_time': ['2025-03-16T16:15:54.572985Z', '2025-03-16T15:22:55.217512Z', '2025-03-16T14:56:20.775086Z', '2025-03-16T13:06:40.861883Z', '2025-03-16T12:56:55.224203Z']}"
aespaFanClub,2001,"{'challenge_name': ['finders-keepers', 'goose-intern-portal', 'works-modulo-security', 'server-side-rendering', 'welcome'], 'challenge_category': ['misc', 'web', 'web', 'web', 'misc'], 'challenge_points': ['500', '500', '500', '500', '1'], 'solve_time': ['2025-03-16T16:49:47.124703Z', '2025-03-16T16:26:39.354011Z', '2025-03-16T16:25:08.274016Z', '2025-03-16T16:22:46.823043Z', '2025-03-16T16:14:07.120135Z']}"
jo,2001,"{'challenge_name': ['goose-intern-portal', 'works-modulo-security', 'server-side-rendering', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '500', '500', '1'], 'solve_time': ['2025-03-16T17:17:35.662108Z', '2025-03-16T17:03:19.586634Z', '2025-03-15T23:25:11.907592Z', '2025-03-15T20:28:48.145410Z', '2025-03-15T20:20:25.864446Z']}"
CCLEMON,2001,"{'challenge_name': ['finders-keepers', 'welcome', 'works-modulo-security', 'goose-intern-portal', 'server-side-rendering'], 'challenge_category': ['misc', 'misc', 'web', 'web', 'web'], 'challenge_points': ['500', '1', '500', '500', '500'], 'solve_time': ['2025-03-16T18:00:16.032832Z', '2025-03-16T17:57:41.073609Z', '2025-03-16T17:55:13.008415Z', '2025-03-16T17:06:30.387681Z', '2025-03-16T16:51:02.343730Z']}"
holyhexor,2001,"{'challenge_name': ['works-modulo-security', 'server-side-rendering', 'goose-intern-portal', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '500', '500', '1'], 'solve_time': ['2025-03-16T18:48:50.236416Z', '2025-03-16T17:36:12.737011Z', '2025-03-16T17:31:38.215659Z', '2025-03-16T15:20:15.608522Z', '2025-03-16T15:17:21.740205Z']}"
MelR00t,1501,"{'challenge_name': ['goose-intern-portal', 'server-side-rendering', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '500', '1'], 'solve_time': ['2025-03-16T06:19:19.234897Z', '2025-03-15T22:24:36.055805Z', '2025-03-15T21:56:33.642774Z', '2025-03-15T21:56:08.959766Z']}"
unlock,1501,"{'challenge_name': ['goose-intern-portal', 'server-side-rendering', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '500', '1'], 'solve_time': ['2025-03-16T09:44:02.796188Z', '2025-03-16T08:18:35.755763Z', '2025-03-15T19:40:49.640574Z', '2025-03-15T19:39:33.008703Z']}"
FPTU Ethical Hackers Club,1501,"{'challenge_name': ['server-side-rendering', 'goose-intern-portal', 'finders-keepers', 'welcome'], 'challenge_category': ['web', 'web', 'misc', 'misc'], 'challenge_points': ['500', '500', '500', '1'], 'solve_time': ['2025-03-16T13:55:30.498542Z', '2025-03-16T12:59:08.723984Z', '2025-03-15T19:27:28.953389Z', '2025-03-15T19:01:11.708033Z']}"
KB4B3T,1501,"{'challenge_name': ['finders-keepers', 'server-side-rendering', 'goose-intern-portal', 'welcome'], 'challenge_category': ['misc', 'web', 'web', 'misc'], 'challenge_points': ['500', '500', '500', '1'], 'solve_time': ['2025-03-16T15:25:31.593696Z', '2025-03-16T13:18:56.914713Z', '2025-03-16T13:03:54.449838Z', '2025-03-15T21:53:41.936577Z']}"
