name,points,challenge
foobarsss,43,{'challenge_name': ['Welcome!']}
vanatka,43,{'challenge_name': ['Welcome!']}
CyberUnicorn,43,{'challenge_name': ['Welcome!']}
MeowWare,43,{'challenge_name': ['Welcome!']}
Ex0rcists,43,{'challenge_name': ['Welcome!']}
egghead,43,{'challenge_name': ['Welcome!']}
sakana,43,{'challenge_name': ['Welcome!']}
zxcvbnm,43,{'challenge_name': ['Welcome!']}
0093,43,{'challenge_name': ['Welcome!']}
MiN@soloCTF,43,{'challenge_name': ['Welcome!']}
bliutech,43,{'challenge_name': ['Welcome!']}
VSL,43,{'challenge_name': ['Welcome!']}
hnp,43,{'challenge_name': ['Welcome!']}
maze,43,{'challenge_name': ['Welcome!']}
anoncodex,43,{'challenge_name': ['Welcome!']}
H7Tex,43,{'challenge_name': ['Welcome!']}
ByteMe,43,{'challenge_name': ['Welcome!']}
H⌀meLe$$,43,{'challenge_name': ['Welcome!']}
toraj89863,43,{'challenge_name': ['Welcome!']}
CrackDat90,43,{'challenge_name': ['Welcome!']}
f4n_n3r0,43,{'challenge_name': ['Welcome!']}
PersianCats,43,{'challenge_name': ['Welcome!']}
H@ck,43,{'challenge_name': ['Welcome!']}
bobi1024,43,{'challenge_name': ['Welcome!']}
CyberCh1ck,43,{'challenge_name': ['Welcome!']}
babyd0nthurtm3,43,{'challenge_name': ['Welcome!']}
46 52,43,{'challenge_name': ['Welcome!']}
No module name,43,{'challenge_name': ['Welcome!']}
N1KO,43,{'challenge_name': ['Welcome!']}
windowsuser,43,{'challenge_name': ['Welcome!']}
Null5h4rk,43,{'challenge_name': ['Welcome!']}
