name,points,challenge
Акулы бездарности,1300,"{'challenge_name': ['CraftCraft', 'forked', 'inside out', 'Is the limit', '/locate', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['ppc', 'admin', 'forensics', 'osint', 'osint', 'forensics', 'web', 'ctb'], 'challenge_points': ['300', '150', '100', '100', '200', '250', '100', '100']}"
f.society,1200,"{'challenge_name': ['Casts, apparently', 'CraftCraft', 'forked', 'inside out', 'Is the limit', '/locate', 'Summer reading', 'Yankbox'], 'challenge_category': ['forensics', 'ppc', 'admin', 'forensics', 'osint', 'osint', 'web', 'ctb'], 'challenge_points': ['150', '300', '150', '100', '100', '200', '100', '100']}"
// TODO: название,1150,"{'challenge_name': ['forked', 'inside out', 'Laundromat', '/locate', 'portable executable', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'reverse', 'osint', 'reverse', 'web', 'ctb'], 'challenge_points': ['150', '100', '400', '200', '100', '100', '100']}"
Our team,1150,"{'challenge_name': ['Boxcat', 'Catbox', 'forked', 'Laundromat', 'PNG'], 'challenge_category': ['crypto', 'misc', 'admin', 'reverse', 'forensics'], 'challenge_points': ['250', '100', '150', '400', '250']}"
arizona bebras 2,1150,"{'challenge_name': ['forked', 'The Resolution', 'inside out', 'Is the limit', '/locate', 'Pest Control', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'ppc', 'forensics', 'osint', 'osint', 'web', 'web', 'ctb', 'web'], 'challenge_points': ['150', '150', '100', '100', '200', '100', '100', '100', '150']}"
MCG,1150,"{'challenge_name': ['forked', 'inside out', 'noteasy26', 'Pest Control', 'portable executable', 'PNG', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'crypto', 'web', 'reverse', 'forensics', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '100', '100', '250', '100', '100', '150']}"
X@k3R_v_R3k@X,1100,"{'challenge_name': ['forked', 'inside out', 'Is the limit', 'noteasy26', 'Pest Control', 'portable executable', 'PNG', 'Summer reading', 'Yankbox'], 'challenge_category': ['admin', 'forensics', 'osint', 'crypto', 'web', 'reverse', 'forensics', 'web', 'ctb'], 'challenge_points': ['150', '100', '100', '100', '100', '100', '250', '100', '100']}"
kurilka,1100,"{'challenge_name': ['forked', 'inside out', 'Is the limit', '/locate', 'Pest Control', 'portable executable', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'osint', 'osint', 'web', 'reverse', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '200', '100', '100', '100', '100', '150']}"
TPU Squad,1100,"{'challenge_name': ['forked', 'inside out', 'Is the limit', '/locate', 'Pest Control', 'portable executable', 'Summer reading', 'Yankbox', 'Zoo'], 'challenge_category': ['admin', 'forensics', 'osint', 'osint', 'web', 'reverse', 'web', 'ctb', 'web'], 'challenge_points': ['150', '100', '100', '200', '100', '100', '100', '100', '150']}"
la pelmeni de fumo no venom,1100,"{'challenge_name': ['CraftCraft', 'Grille', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'Summer reading', 'Yankbox'], 'challenge_category': ['ppc', 'crypto', 'forensics', 'osint', 'stegano', 'osint', 'web', 'ctb'], 'challenge_points': ['300', '100', '100', '100', '100', '200', '100', '100']}"
pb2 team,1100,"{'challenge_name': ['Casts, apparently', 'forked', 'inside out', 'Is the limit', 'The Last Chance', '/locate', 'Pest Control', 'Summer reading', 'Yankbox'], 'challenge_category': ['forensics', 'admin', 'forensics', 'osint', 'stegano', 'osint', 'web', 'web', 'ctb'], 'challenge_points': ['150', '150', '100', '100', '100', '200', '100', '100', '100']}"
