name,points,challenge
BREACHFORUMS,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 12:38:15']}"
team,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 15:26:21']}"
zenCipher,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 16:20:56']}"
ancd,50,"{'challenge_name': ['Ransomware attack'], 'challenge_category': ['Network'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 19:26:02']}"
ctfrrteam,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 19:39:27']}"
hermits,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-22 21:11:24']}"
lifeless,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-23 00:08:14']}"
cqql,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-23 07:31:48']}"
NaN,50,"{'challenge_name': ['Ransomware attack'], 'challenge_category': ['Network'], 'challenge_points': ['50'], 'solve_time': ['2025-03-23 10:03:58']}"
Apes Stronk Together,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-23 13:40:33']}"
The_Otters,50,"{'challenge_name': ['Ransomware attack'], 'challenge_category': ['Network'], 'challenge_points': ['50'], 'solve_time': ['2025-03-23 16:33:33']}"
H4CK_077,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-23 17:50:54']}"
typischbeer,50,"{'challenge_name': ['Planets'], 'challenge_category': ['Web'], 'challenge_points': ['50'], 'solve_time': ['2025-03-23 18:34:07']}"
csiml,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
IUE-badge,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
alone,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
M3owSec,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Chaospottheads,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
boeken,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
mamahakumauyoonseo,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
peter,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
NAANNA,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
hep,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
0x23,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
hanemile,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
blepblep,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Pimps,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
bdhxgrp,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Librarians,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
asdasdas,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
monquess,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Lost Minds,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
s4cript,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
finehuzz,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
B44D TR1P,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
H4ck3r T34m,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Hackafon,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
pietje,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
0_Clicks,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
CRUSADERS,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
plaintext,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
LOL,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
0xcyb3rtron,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
105,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
fzhshzh,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
tensor,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
0mr_hz,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
advaddaaav,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
ri5e,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
ex3x,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
leilow,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
devfault,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
gulag,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
y1ng,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
NS_,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Integrated Hawkers,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Bits & Pieces,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
PersianCats,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
j3bou9,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Bits_Finder,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
TCTN,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
TheForgottenBits,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
cyberk0tik,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
jsoa,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
baige,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
hamayanhamayan,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
GanSw,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
amyglan,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Imbludabebiebabeba,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Tech Tribe,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
JacketPotatoes,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Alexius,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
kidpwn007,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
L.O.T.U.S,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
mikejam,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
pizazz,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
Ourbest,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
The-Hexorcists,0,"{'challenge_name': '', 'challenge_category': '', 'challenge_points': '', 'solve_time': ''}"
