name,points,challenge
D1r3_W0lF,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T10:32:57.396169Z', '2025-06-22T09:51:44.965120Z']}"
shaylatyagi,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T10:33:52.249836Z', '2025-06-22T10:33:22.801930Z']}"
Sytnax Error,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T10:41:50.693700Z', '2025-06-21T12:21:47.585048Z']}"
0xfun,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T10:45:01.880273Z', '2025-06-21T12:04:25.437673Z']}"
ZeroLight,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T10:45:04.838993Z', '2025-06-22T04:15:28.762536Z']}"
7heK0w3r,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T10:49:05.090397Z', '2025-06-21T22:18:28.726758Z']}"
Kada,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T10:58:36.848063Z', '2025-06-21T12:41:21.960127Z']}"
APISec Avengers,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T11:26:37.626224Z', '2025-06-21T12:03:43.389341Z']}"
зhyscorgi,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T11:27:15.950133Z', '2025-06-22T11:26:19.713013Z']}"
cypherforce,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T11:28:43.428166Z', '2025-06-22T04:21:08.170338Z']}"
SmoothOperator,60,"{'challenge_name': ['Feedback Form', 'Sanity Check'], 'challenge_category': ['intro', 'intro'], 'challenge_points': ['10', '50'], 'solve_time': ['2025-06-22T11:32:37.515141Z', '2025-06-22T11:30:44.374543Z']}"
$cr1pt_K1dd13$,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:01:59.671439Z']}"
SyntaxTerrons,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:01.778985Z']}"
0xLunar292,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:08.501940Z']}"
Psyche,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:23.590537Z']}"
Nurul0603,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:23.830515Z']}"
ThePhantomPhreak,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:23.866220Z']}"
Xorg-worship,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:26.818007Z']}"
0xFre3Pls,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:35.044993Z']}"
nguyendinhanh1508,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:36.981340Z']}"
NZN,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:37.403813Z']}"
Andrew,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:39.434781Z']}"
wel0vemilfs,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:48.856675Z']}"
Malekith,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:02:56.760114Z']}"
wizard,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:03:16.022606Z']}"
Sexist_69,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:03:59.542250Z']}"
silent_hacker,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:04:02.313519Z']}"
FCML,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:04:24.182735Z']}"
cyR3N,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:04:34.077455Z']}"
Mr.N1nj4H4ck3r,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:04:36.194590Z']}"
Ameya314,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:06:43.050016Z']}"
mel,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:07:19.193936Z']}"
jan,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:07:38.216217Z']}"
HawkDevil,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:09:03.758952Z']}"
ThePirate42,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:11:37.564161Z']}"
b0ru,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:13:05.958360Z']}"
Lutris,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:13:21.321998Z']}"
lntm2006,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:14:20.663698Z']}"
R1yhtp,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:14:32.285672Z']}"
Avifrin,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:16:15.689797Z']}"
Dp1H3R0x,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:18:26.912917Z']}"
kisu,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:18:39.177752Z']}"
r00tn3p@!,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:23:30.915161Z']}"
Spinel99,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:23:34.110506Z']}"
Davy,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:25:26.814344Z']}"
aweaver,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:26:32.283725Z']}"
do not the car,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:26:35.796576Z']}"
kiri,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:27:41.078212Z']}"
aceTUN,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:27:48.315450Z']}"
404 Brain Not Found!,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:29:48.628884Z']}"
Cascroot,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:30:40.419085Z']}"
CodeChef,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:31:46.839286Z']}"
tim,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:32:23.170910Z']}"
ak2148,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:32:44.629255Z']}"
paduck,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:33:27.808164Z']}"
BackMoon,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:38:18.532679Z']}"
TheMaverick,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:38:37.568833Z']}"
opera,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:39:48.334392Z']}"
CyberUNIT,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:45:16.811396Z']}"
%random%,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:48:57.003210Z']}"
kBxAc,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:49:58.818371Z']}"
jakehu2020,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:50:16.801957Z']}"
k3rn3l32,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:52:00.390807Z']}"
gkarchemsky,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:52:08.073357Z']}"
l3v1__,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:52:10.411245Z']}"
YMD,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:56:20.459503Z']}"
lllllllllllll,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T12:58:25.215602Z']}"
ayushch,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:00:17.139934Z']}"
youngkevin,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:08:38.442929Z']}"
mati_tanam,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:11:49.273764Z']}"
jjroccss,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:12:34.682673Z']}"
IgelsCTF,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:14:03.119165Z']}"
itzendgame,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:15:29.806139Z']}"
sinktor,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:28:27.268589Z']}"
C0N4N,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:30:29.056903Z']}"
H4t3m,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:31:02.438778Z']}"
marla_singer,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:31:37.023494Z']}"
LUCKY_Lucc4n0,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:34:20.546621Z']}"
Fc8,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:37:19.820862Z']}"
KVV,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:41:30.110986Z']}"
Charlie001,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:44:27.180293Z']}"
Marsh,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:45:44.815681Z']}"
g1rliep0p,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:50:07.230569Z']}"
j3tr4y,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:51:44.213244Z']}"
3HLD,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:53:25.209674Z']}"
gyun,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T13:54:30.678527Z']}"
cake,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:02:33.396111Z']}"
theranger815,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:04:57.767815Z']}"
Z3r0Bl00d,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:08:11.457534Z']}"
doomr,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:10:09.806822Z']}"
Byte Me Maybe,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:11:51.325797Z']}"
JSP4RKY,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:12:33.617632Z']}"
299,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:18:04.306160Z']}"
Massan,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:19:02.425723Z']}"
ch1p,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:20:27.091012Z']}"
iamgreedy,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:21:59.540843Z']}"
GR33NB0Y,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:24:48.954988Z']}"
helixjoe,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:25:58.845363Z']}"
A2Zog,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:34:03.167673Z']}"
fzhshzh,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:35:35.562373Z']}"
jacksonB,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:38:20.714592Z']}"
zer0,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:38:33.560466Z']}"
maxrenke,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:41:51.145726Z']}"
newbie12,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:42:49.507610Z']}"
dr.ix,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:44:41.339464Z']}"
Tadlos,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T14:54:45.590489Z']}"
R4v3ncl4w_P3ngu1n,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T15:04:38.175313Z']}"
JinHann,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T15:08:34.023187Z']}"
C0rn_Cr4ck3r,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T15:11:28.755931Z']}"
Cryptonite,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T15:14:27.968486Z']}"
lovebug,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T15:45:00.463981Z']}"
r00tbyt3,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T16:04:31.303730Z']}"
pzjpzy,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T16:10:10.972865Z']}"
1c3Gh3tt0,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T16:17:44.576170Z']}"
fox,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T16:20:15.690052Z']}"
labu,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T16:38:40.419049Z']}"
danielagatan,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T16:41:16.396663Z']}"
N1KO,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T16:43:42.872486Z']}"
k4r7h1k,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T16:45:03.196834Z']}"
hieu_lan,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T16:50:06.171870Z']}"
los ratones,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T17:07:43.393732Z']}"
Zer0da7,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T17:12:12.701311Z']}"
AarushG,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T17:24:20.783555Z']}"
n00b,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T17:49:52.567568Z']}"
bananamilkshake,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T17:52:10.172011Z']}"
meeribeeri,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T17:57:24.927296Z']}"
Pink Banshi,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T17:59:36.117677Z']}"
hadakoi,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T18:00:54.821420Z']}"
Monarch,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T18:06:38.568301Z']}"
horizontal,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T18:07:08.169798Z']}"
Alexius,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T18:14:53.707853Z']}"
113c53043,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T18:16:13.179810Z']}"
ctfrrteam,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T18:22:56.290374Z']}"
AyyyCn,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T19:18:19.018767Z']}"
t4t3012,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T19:32:20.751542Z']}"
byt3r00t,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T19:32:54.598917Z']}"
SRIHARISH V J,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T19:49:11.930718Z']}"
f4n_n3r0,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T19:51:05.946048Z']}"
yeknom,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T19:51:13.929656Z']}"
marv1nh,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T20:05:56.064900Z']}"
Mikulas,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T20:17:39.365731Z']}"
ULAN,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T20:23:48.407874Z']}"
zleaff,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T20:26:46.759521Z']}"
Sm1ley,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T20:27:36.611204Z']}"
Expl0itMy4ss,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T20:36:16.536674Z']}"
yellowriver81,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T20:53:20.527372Z']}"
h7sn,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T21:04:43.571263Z']}"
sh8tan,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T21:09:36.519729Z']}"
ali33422,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T21:24:23.450262Z']}"
ozwiz,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T23:03:56.816095Z']}"
TheRealQewave,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T23:15:40.195571Z']}"
KAK4SH1,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-21T23:37:50.736752Z']}"
MADSKiLLZ,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-22T00:32:23.986845Z']}"
pwn.charity,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-22T00:45:34.268039Z']}"
Oranges&Bananas,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-22T01:08:51.134222Z']}"
zeus,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-22T02:42:07.970435Z']}"
Unknown,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-22T02:48:17.619229Z']}"
vlsr,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-22T02:54:23.597059Z']}"
WHITE_SOULE,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-22T04:12:25.346148Z']}"
jardgruv,50,"{'challenge_name': ['Sanity Check'], 'challenge_category': ['intro'], 'challenge_points': ['50'], 'solve_time': ['2025-06-22T04:20:53.763201Z']}"
